GROUP_INTRO|COMPANY|JOB_POSTING_URL|TITLE_IMG|BENEFITS|RECRUIT_DEADLINE|TITLE|PREFERENTIAL|MAINDUTIES|WORKING_AREA|LOGO_IMG|JOB_GROUP|QUALIFICATION|ID
"o 샘표는 열정이 있습니다.
- 맡은 일에 몰두하여 끊임없이 개선하려는 분들과 함께하고 싶습니다.

o 샘표는 겸손합니다.
- 타인의 의견을 존중하여 끊임없이 개선하려는 분들과 함께하고 싶습니다.

o 샘표는 사심이 없습니다.
- 가장 좋은 방향으로 합리적인 판단을 하려는 분들과 함께하고 싶습니다.

■ 전형절차
서류지원 ▶ 인적성검사 ▶ 대면면접(1차&2차) ▶ 최종합격"|샘표식품|https://www.wanted.co.kr/wd/171722|https://static.wanted.co.kr/images/company/14315/zgwxqut0r5apm56p__1080_790.jpg|"o 사유없는 연차 사용(연차, 반차, 반반차)
o 휴가 나누기 제도
o 탄력적 근무제도 운영
o 장기근속자 부부동반여행
o 정년퇴직 후 재고용 및 공로금
o 연구소/공장 통근버스 운영
o 복지포인트
o 무료 조식/중식/석식 제공
o 생일 케이크 지원
o 자회사제품 할인
o 배우자 상해보험
o 도서구입비
o 임직원 자녀 학자금 지원
o 팀빌딩/펀데이/워크샵 진행 등
o 사내 우리맛클래스
o 옴부즈만 제도
o 우리생각 나눔회
o 우수사원 해외연수"||환경관리 (생산본부)|"•긍정적이고 적극적인 자세로 업무를 더욱 발전시킬 수 있는 분인가
•수질 및 대기 등 환경 관련 자격증을 보유한 분인가
•환경 관련 학과를 전공한 분인가"|"•환경(수질/대기/폐기물 등) 전반의 연간 운영계획 작성 경험이 있는가
•EPR(생산자책임재활용제도) 운영 경험이 있는가
•ISO 9001/14001 제 · 개정 업무 경험이 있는가
•환경 분야 대관업무 및 전반적인 관리업무 지원 경험이 있는가"|이천시 호법면 이섭대천로 58, 샘표 이천공장|https://static.wanted.co.kr/images/wdes/0_4.e5d2b743.jpg|522|"•환경 관련 업무 경력이 7년 이상인 분인가
•학사 이상 혹은 그에 준하는 학력 조건을 갖춘 분인가
•긍정적이고 적극적인 자세로 업무를 더욱 발전시킬 수 있는 분인가"|171722
"o 샘표는 열정이 있습니다.
- 맡은 일에 몰두하여 끊임없이 개선하려는 분들과 함께하고 싶습니다.

o 샘표는 겸손합니다.
- 타인의 의견을 존중하여 끊임없이 개선하려는 분들과 함께하고 싶습니다.

o 샘표는 사심이 없습니다.
- 가장 좋은 방향으로 합리적인 판단을 하려는 분들과 함께하고 싶습니다.

■ 전형절차
서류지원 ▶ 인적성검사 ▶ 대면면접(1차&2차) ▶ 최종합격"|샘표식품|https://www.wanted.co.kr/wd/171693|https://static.wanted.co.kr/images/company/14315/zgwxqut0r5apm56p__1080_790.jpg|"o 사유없는 연차 사용(연차, 반차, 반반차)
o 휴가 나누기 제도
o 탄력적 근무제도 운영
o 장기근속자 부부동반여행
o 정년퇴직 후 재고용 및 공로금
o 연구소/공장 통근버스 운영
o 복지포인트
o 무료 조식/중식/석식 제공
o 생일 케이크 지원
o 자회사제품 할인
o 배우자 상해보험
o 도서구입비
o 임직원 자녀 학자금 지원
o 팀빌딩/펀데이/워크샵 진행 등
o 사내 우리맛클래스
o 옴부즈만 제도
o 우리생각 나눔회
o 우수사원 해외연수"||원/부자재 품질기획 (생산본부)|"•품질경영기사, 식품기사, 식품산업기사, 위생사 자격을 취득한 분
•ISO 9001 인증 시스템을 바탕으로 식품 품질관리 업무 경험이 있는 분
•HACCP, SQF, FSSC22000 등 인증 심사 준비 및 수검 경험이 있는 분

■ VISION
세계 최고 품질의 소스 및 소재 제품 제조를 위한 원/부자재 품질전문 리더로 성장"|"•원/부자재 품질 안정화 및 운영 방안 기획
•품질평가, HACCP 위해요소 분석, 개선요구품 관리 등 원/부자재 품질보증
•시험/검사 및 기록 관리, 품질 관련 문서 관리
•원/부자재 품질 이슈 및 고객 클레임 원인 규명, 재발 방지 조치 관리
•국내/외 원/부자재 협력사 평가 관리"|이천시 호법면 이섭대천로 58, 샘표 이천공장|https://static.wanted.co.kr/images/wdes/0_4.e5d2b743.jpg|522|"•관련 업무 경력이 6년 이상인 분
•ISO 9001, HACCP, GFIS 인정 식품 안전인증시스템 관련 업무 경험이 있는 분
•원/부자재 HACCP 위해요소 분석 업무 경험이 있는 분
•식품 위생법, 수입식품안전관리특별법, 식품/식품첨가물/식품포장용기 기준 및 규격 등 관련 법규를 
  이해하고 업무에 적용 가능한 분
•식품 제조 공장의 환경/위생/법적 서류 Audit 업무가 가능한 분"|171693
"o 샘표는 열정이 있습니다.
- 맡은 일에 몰두하여 끊임없이 개선하려는 분들과 함께하고 싶습니다.

o 샘표는 겸손합니다.
- 타인의 의견을 존중하여 끊임없이 개선하려는 분들과 함께하고 싶습니다.

o 샘표는 사심이 없습니다.
- 가장 좋은 방향으로 합리적인 판단을 하려는 분들과 함께하고 싶습니다.

■ 전형절차
서류지원 ▶ 인적성검사 ▶ 대면면접(1차&2차) ▶ 최종합격"|샘표식품|https://www.wanted.co.kr/wd/171675|https://static.wanted.co.kr/images/company/14315/zgwxqut0r5apm56p__1080_790.jpg|"o 사유없는 연차 사용(연차, 반차, 반반차)
o 휴가 나누기 제도
o 탄력적 근무제도 운영
o 장기근속자 부부동반여행
o 정년퇴직 후 재고용 및 공로금
o 연구소/공장 통근버스 운영
o 복지포인트
o 무료 조식/중식/석식 제공
o 생일 케이크 지원
o 자회사제품 할인
o 배우자 상해보험
o 도서구입비
o 임직원 자녀 학자금 지원
o 팀빌딩/펀데이/워크샵 진행 등
o 사내 우리맛클래스
o 옴부즈만 제도
o 우리생각 나눔회
o 우수사원 해외연수"||상품류 품질보증 (생산본부)|"•FSSC22000, HACCP 등 품질, 안전시스템 획득 및 운영 경험이 있는 분
•소스, 드레싱, HMR, 면류, 레토르트 식품 품질관리 경험이 있는 분

■ VISION
최상의 글로벌 품질/안전시스템 구축으로 내외부 고객만족 실현"|"•OEM 상품류 품질안전 정책 수립 및 제조기술 지도, 지원
•OEM협력사 관리, 클레임 및 품질이슈 원인분석과 개선
•OEM협력사 품질안전평가
•신제품 사전 품질 및 안전 검증체계 운영"|이천시 호법면 이섭대천로 58, 샘표 이천공장|https://static.wanted.co.kr/images/wdes/0_4.e5d2b743.jpg|522|"•관련 경력이 7년 이상인 분
•식품 및 농축수산 관련 학과를 전공한 분
•식품 제조현장에서 품질 및 안전관리 직무 경험이 있는 분
•품질 및 안전관련 이슈에 대한 원인 분석과 개선 경험이 있는 분
•문제를 정확히 발견하고, 해결을 위한 Advice를 전문적이고 능동적으로 제안할 수 있는 분"|171675
"이노바인코리아는 소비재 기획 및 온라인 커머스 회사입니다. 2019년 창업 이후, 매해 매출 성장을 달성하여 작년 한해 580억의 매출을 달성했습니다.
전체 매출의 95%는 온라인을 통해 발생하며, 그 중 온라인 라이브 커머스 채널 역량을 갖추고 있습니다. 2022년 라이브커머스를 통해서는, 총 100억 이상의 매출이 발생했습니다.
네이버 스마트스토어에 약 60만 이상의 회원과, 모바일 앱에 50만 이상의 회원을 보유하고 있습니다. 특히, 35-54세의 여성이 주를 이루고 있으며, 향후 다양한 연령층 대상의 전문 소비재 기획 및 유통사로 성장하고자 합니다.
주요 제품군은 마스크, 건강기능식품, 생활용품 등의 다양한 카테고리이며, 2023년에는 뷰티 및 패션 등 다양한 PB 런칭 및 강소 브랜드의 총판 등으로의 비즈니스 확장을 목표로 하고 있습니다."|이노바인코리아|https://www.wanted.co.kr/wd/171155|https://static.wanted.co.kr/images/company/13615/wp3p4jlenqbktmco__1080_790.jpg|"• 패밀리데이 (매주 금요일 5시 퇴근)
• 중식비 지원
• 명절 상여금
• 반반차 제도
• 건강 검진
• 육아 수당
• 사내 동호회 지원
• 통신비 지원
• 장기 근속 리프레쉬 유급 휴가 및 휴가비 지원"||SCM 담당|"- 물류 관련 종사자
- 제조업 관련 종사자
- 커머스 관련 업종 경험자"|"- 쇼핑몰 주문 관리
 : 주문확인, 취소, 반품, 교환 관리
 : 3PL 물류 관리(롯데 풀필먼트 센터 운영)
 : 홈쇼핑 관리 / 로켓&스마일배송&로켓그로우 관리
 : 정산관리(택배비 및 위탁정산)
 : 재고관리(입, 출고, 재고조사)"|서울 강남구 논현로 149길 67-7|https://static.wanted.co.kr/images/wdes/0_4.2b5dc191.jpg|522|"- 신입가능, 해당 실무 경력 2년 이상 우대
- 배려심이 강한 분
- 서비스 마인드 보유자 
- 원활한 커뮤니케이션 가능자"|171155
"래딕스는 최적의 설계기술과 운영기술, 기반기술을 바탕으로 Hardware(Robot, Mechanic등)와 Software(PC&PLC)를 활용하여 2차전지, Module House, Smart Factory, 초정밀 PCB 제품의 가공 및 검사 분야에 세계최고를 꿈꾸며 항상 고객의 가치 창출을 최우선으로 하며 긴밀한 Partner-Ship으로 지속적인 성장을 하고 있는 회사입니다.

• 자동화장비, 산업용기계, 설계경력자 채용"|래딕스|https://www.wanted.co.kr/wd/170725|https://static.wanted.co.kr/images/company/44520/7ip86q6g7zgfw2lv__1080_790.jpg|"• 4대보험
• 퇴직연금
• 연차
• 경조사지원
• 중식제공"||자동화 장비, 기계설계 (3년~)|• 산업용기계 설계경력|"• 자동화장비, 산업용기계, 설계경력자 채용
• 전형절차 : 1차 - 서류전형,  2차 - 임원면접"|민광식 / 대구시 달성군 구지면 국가산단서로71길 97 (구지면)|https://static.wanted.co.kr/images/wdes/0_4.25da732c.jpg|522|• 다양한 설계 경력|170725
"엘엔로보틱스는 의료로봇을 개발하는 회사로 국내 최초로 심혈관 중재시술보조로봇을 인증받고 제품화하고 있습니다. 

'건강한 삶이 있는 새로운 자유' 를 함께 만들어갈 QA 담당자를 채용하고자 하오니 많은 지원 바랍니다."|엘엔로보틱스|https://www.wanted.co.kr/wd/170718|https://static.wanted.co.kr/images/company/39672/ma4gv1cbbuklubxi__1080_790.jpg|"• 퇴직금, 장기근속수당, 4대 보험
• 명절선물, 창립일선물, 생일선물 지급
• 우수사원시상
• 차량유류비, 야간교통비, 재택근무 지원
• 재량근무제 실시
• 수평적 조직문화, 회식 강요 안함, 야근 강요 안함, 자유복장, 자유로운 연차사용
• 연차, 경조휴가제, 반차, 근로자의 날 휴무, 포상휴가, 산전 후 휴가, 육아휴직, 남성출산휴가, 시간제 연차"||의료기기 QA|"• ISO 13485 표준에 대한 지식이 있는 분
• 관련 자격증 보유자
• 의료기기 업체 품질관리 시스템 구축 경험
• 회사 동종 제품 또는 유사 제품에 대한 경력이 있는 분"|"• 의료기기 품질경영시스템 유지/관리 (QM, QA)
• 외부심사 대응 (KGMP, ISO13485)
• 의료기기 품질관리 실무업무(사내 품질문서 작성 및 유지/관리)"|경기도 하남시 미사강변중앙로 7번안길 25 A동 9층 908호 |https://static.wanted.co.kr/images/wdes/0_4.3113b09b.jpg|522|"• 학력: 대졸 이상
• 경력: 실무 경력 3년 이상
• 국내 및 해외 심사 대응 경험자(KGMP, FDA, CE)
• 품질메뉴얼, 품질절차서 작성 및 업데이트를 해 본 경험이 있는 분"|170718
"블루버드는 산업용 모바일 컴퓨터, 태블릿, 결제단말기의 연구개발/제조/영업/서비스와 고객의 커넥티드 환경 구축을 위한 맞춤형 솔루션을 제공하는 산업용 모바일 IOT 토탈솔루션 전문 기업입니다.
기술 트렌드에 맞춘 엔터프라이즈 모바일 솔루션 및 AI 기반의 RFID IOT 플랫폼과 솔루션, 서비스를 원스탑으로 제공하는 새로운 모빌리티 전략을 제안하고 있습니다.
블루버드의 폭넓은 제품 포트폴리오는 언제 어디서나 필요로 하는 데이터를 실시간으로 연결해 주며 기업의 생산성과 작업 효율성을 향상시켜 고객의 비즈니스 가치를 극대화할 수 있도록 지원합니다.
전 세계 120개국 3,000여 고객사가 선택한 블루버드의 기술 리더십은 글로벌 시장(국내 1위, 세계 3위)에서 경쟁할 수 있는 핵심 역량입니다."|블루버드(Bluebird)|https://www.wanted.co.kr/wd/167212|https://static.wanted.co.kr/images/company/3863/xwuncsnxyf5s8brc__1080_790.jpg|"• 신규입사자 혜택 : 입사환영케이크, 웰컴패키지 지원, 신규입사자 교육 등
• 근무 환경 : 지하철역과 사무실 연결, 식비 지원, 고성능 노트북, 듀얼 모니터, 사내 식당, 사내 카페테리아, 사내 도서관 운영 등
• 워라밸 : 시차 출퇴근제/선택적 근로제 시행, 반차/반반차 제도, 법인 콘도 지원, 사내 동호회 지원, 연차촉진제도 시행, 창립기념일 휴무, 결혼기념일 유급휴가 등
• 인센티브 : 시간외근로 식사/교통비 지원, 성과급(인센티브) 제도, 회식비 지원 등
• 교육 : 외국어 학습지원, 직무역량교육 지원, 해외 주재원 제도 등
• 경조사/기념일 : 경조휴가/경조금/상조용품 지원, 명절 선물, 생일 선물, 출산 선물, 수험생 자녀 선물 등
• 건강 : 임직원 및 배우자 종합검진비 전액 지원"||제조기술 엔지니어|"• 영어 회화 가능
• 휴대폰/PDA 제조 및 수리 관련 경력 우대"|"• 수리 메뉴얼 제작(동영상)
• 거점 서비스센터의 기술적 문의 대응
• ECO 사항에 대한 GS 대응 방안 점검
• 수리용 M-BOM Part List 선정 및 SAP 등록"|서울시 강남구 일원로 115 삼성생명빌딩 3층|https://static.wanted.co.kr/images/wdes/0_4.23e814e7.jpg|522|"• 학력 : 초대졸 이상
• 경력 : 경력2년 이상"|167212
"반도체 후공정 (페키징) 장비 제작업체로 2023년 1월에 설립되었습니다. 
비상장 중소기업 업체입니다."|프린솔|https://www.wanted.co.kr/wd/163707|https://static.wanted.co.kr/images/company/43735/ob5edldbrtwmhu8p__1080_790.jpg|"• 4대보험
• 주5일 근무"||반도체 후공정 공정 엔지니어|"• OSAT경력자 우대
• FC bonding / Solder Ball attach 공정 경험자 우대"|"• Solder Ball Mount장비 Process Control
• Flip chip bonder process control
• 장비 및 공정 개선 
• 소재가공 공정기술 발굴 및 최적화"|경기도 안양시 동안구 동편로77|https://static.wanted.co.kr/images/wdes/0_4.95dd2b8a.jpg|522|"• 학사 이상
• 반도체 후공정 엔지니어 경력자
• Flip Chip 공정 경험자, BGA 공정 경험자
• 경력 : 5년 이상 
• 나이제한 없음"|163707
"안녕하세요..
당사는 시스템 반도체 개발 벤처회사로 2011년  창업하였으며 저장용 장치인 SD Card, eMMC, SSD의 Controller(컨트롤러/펌웨어)를 개발하고 있습니다.  10여 년 간의 노력 끝에 기술력을 인정받아 벤처투자사로부터 500억을 유치하였고 국내 유수 대기업에 납품을 시작하였으며 글로벌 반도체 시장에 진출하여 활발한 비즈니스를 펼쳐 나가고 있습니다.

The-AIO 에서는 향후 급성장하는 시스템 반도체 분야 핵심 기술들을 경험할 수 있으며 당사와 함께 단기간에 임원까지 성장해나갈 국내 최고의 인재를 찾고 있습니다.  원대한 꿈을 가진 많은 분들의 도전을 기다립니다.

[관련기사]
'낸드컨트롤러' 국산화 디에이아이오, 상장으로 도약 나선다
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202310151147108160106633

디에이아이오, 12년간 컨트롤러 매진해 만난 성장 변곡점
http://www.thebell.co.kr/free/content/ArticleView.asp?key=202212141909208000104116&svccode=00&page=1&sort=thebell_check_time


1. 지원기한 : ASAP 

2. 근무위치 : 분당선 오리역 근처 (7번출구 도보 3분)

3. 처우수준 : 동종벤처업계 최고수준 + 스톡옵션 (내년 말 목표로 상장 예정이며 최근 시스템반도체업계 투자붐으로 높은 공모가 형성되어 상당한 수준의 시세차익 보상이 예상됩니다.)"|디에이아이오|https://www.wanted.co.kr/wd/160781|https://static.wanted.co.kr/images/company/34024/0z9s8obnowpvnvsm__1080_790.jpg|"- 종합검진 (배우자 포함)
- Payco_식권(점심제공)
- Snack Bar 운영
- 퇴직연금
- 반차, 반반차 (자유롭게 사용 가능)
- 최신컴퓨터 및 듀얼모니터
- 명절선물
- 퇴직연금
* 회사 성장에 따라 복리후생은 계속 확대해나갈 예정입니다."||[시스템 반도체] RTL / IP 연구원 (NAND)|"- NAND Storage (SD, SSD, eMMC ) IP 경험
- Chip  개발 양산 경험
- Block & Full Chip Level  설계 합성 타이밍 Closure
- script language(Perl/shell/tcl) 가능
- Computer architecture 능통자
- System / Verilog / UVM 경험
- CPU 설계 경험"|"- NAND 스토리지 (SD, SSD, eMMC) 컨트롤러 개발
- 양산 프로젝트를 통한 Full chip/ block 레벨 timing closure설계 및 구현
- RTL, synthesis and physical implementation
- Timing verification and closure
- Generation of block and full chip timing constraints"|경기도 성남시 분당구 성남대로69, 512호(로드랜드EZ타워 )|https://static.wanted.co.kr/images/wdes/0_4.e966239b.jpg|522|"- Verilog RTL Coding & Simulation 가능자
- Cadence IUS (NC-Verilog, NC-sim) 가능자
- RTL 합성 및 Timing 분석 가능자
- ARM 기반 Test Firmware 작성 가능자
- Verilog HDL 설계 (ISP Algorithm, ARM 플랫폼 설계 및 검증)
- BUS, Memory Controller, SATA, MIPI 등 SoC 향 주요 IP 설계 및 Integration
- Simulation Environment (Testbench, PSL, Verification IP)
- 경력사항: 신입, 경력(연차무관)
- 학력사항: 대졸이상(4년)"|160781
"푸드엠코리아는 2014년에 설립된 회사로 
자본금 1억 2,000만원, 매출액 80억 2,776만원, 사원수 14명 규모의 중소기업입니다. 

경기 남양주시 와부읍 수레로 682-1 (월문리, SJC)에 위치하고 있으며, 
식품-제조, 유통, HMR, 밀키트, 소분 / 외식사업-프랜차이즈를 하고 있습니다."|푸드엠코리아|https://www.wanted.co.kr/wd/160652|https://static.wanted.co.kr/images/company/37281/o5vfwnxwfi6qvulh__1080_790.jpg|"ㆍ휴무·휴가·행사 / 주5일제, 정기휴가
ㆍ보상·수당·지원 / 퇴직금
ㆍ사내시설  / 주차장"||식품 품질관리/상품개발 (1년이상)|"ㆍ식품학과 관련 전공자
ㆍ컴퓨터활용능력 우수자
ㆍ차량소지자
ㆍ인근거주자
ㆍ즉시출근 가능자"|"ㆍ품질관리(QA,QC), 공정관리(공정단계별 관리기준 준수사항 검증)
ㆍ상품(메뉴)개발 및 상품기획
ㆍ국내 협력사 소싱
ㆍHACCP관리(인증심사, 서류, 현장관리)
ㆍ품목제조보고, 표기사항 관리, 자가품질관리
ㆍ고객사 및 외부 심사 대응
ㆍ고객 클레임 관리"|경기도 남양주시 와부읍 수레로 682-1|https://static.wanted.co.kr/images/wdes/0_4.6926adcc.jpg|522|"ㆍ학력 : 초대졸이상
ㆍ경력 : 경력 1년 이상 (신입가능)"|160652
"2012년에 설립된 로웸은 자본금 214억원, 사원 수 42명 규모의 고용노동부에서 선정한 강소기업입니다. 

서울 구로구 디지털로32길 30 (구로동, 코오롱디지털타워빌란트)에 위치하고 있으며, 통합 인증 솔루션 `ifree` 연구 개발 운영 및 글로벌 팬덤 서비스 `스타플래닛`을 개발 운영하고 있습니다. 

`스타플래닛`은 전 세계 149개국에 650만 회원을 보유하고 있는 글로벌 K-POP 팬덤 플랫폼 앱으로서, 현재 각 분야 별로 대한민국 문화의 위상이 높아지고 있듯이, 스타플래닛도 K-Culture를 확산하는 데 일조하는 플랫폼 앱으로서 최고가 되기 위해 노력하고 있습니다. 

또한, `ifree` 는 Single Sign On과  Multi-Factor Authentication의 장점을 통합하여 복잡한 추가 인증 절차까지 간편하게 해주는 한층 발전된 OpenID로서, User와 Provider에게 한번의 인증으로 별도의 가입과 추가적인 절차 없이 사용자가 원하는 서비스를 편리하게 사용할 수 있는 기존과 전혀 다른 새로운 글로벌 통합 인증 플랫폼입니다. 

(자세한 사항은 본 사이트 내 회사소개를 참고해 주세요.)"|로웸|https://www.wanted.co.kr/wd/158511|https://static.wanted.co.kr/images/company/20280/c0hu5i67sh0oyjw8__1080_790.jpg|"• 퇴직금, 4대 보험
• 점심식사 제공, 저녁식사 제공, 음료제공(차, 커피)
• 휴게실, 회의실, 노트북
• 자유 복장
• 장기근속 포상, 임직원 교육비, 자기개발 지원, 도서 구입비 지원, 우리사주제도
• 직무능력향상교육
• 건강검진
• 생일선물 지급"||인허가(RA) 담당자|"• Global RA 경험 있으신 분
• 서비스 매니지먼트 및 프로젝트 매니지먼트 경험 있으신 분
• 최신 IT 서비스 트랜드를 이해하고 서비스 품질 관리 전반 업무에 경험 있으신 분"|"• 국내외 제품(서비스) 인허가 담당
• 기술 문서 작성
• 서비스 매니지먼트"|서울특별시 구로구 디지털로32길 30,  코오롱디지털타워빌란트 1015호|https://static.wanted.co.kr/images/wdes/0_4.4c8b93ee.jpg|522|"• 국내외 인/허가 및 인증 경험 있으신 분
• RA 경험 풍부하신 분
• 서비스 부문 RA에 경험 많으신 분
• 기술문서 작성 경험 있으신 분"|158511
"피닉스다트는 전자다트 분야 시장점유율 1위 기업으로, 전세계 26개국에 약 30,000여대의 머신을 운영하고 있으며 100만명 이상의 모바일 회원을 보유하고 있습니다. 전자다트 신규 게임개발, 모바일 플랫폼 개발 등 적극적으로 사업을 추진하고 있으며 다트를 하나의 문화로 만들어가기 위한 다양한 노력을 전개하고 있습니다. 새로운 레저스포츠 문화를 선도하는 종합엔터테인먼트 기업으로 도약 중인 피닉스다트의 여정에 함께할 인재를 모시고 있습니다.


* Fitting 기간 안내 (신입/경력 공통적용)
 - 입사 시 3개월 간은 수습기간(계약직)으로 진행되며, Fitting 기간 종료 후 평가 결과에 따라 정규직 계약 여부가 확정됩니다."|피닉스다트|https://www.wanted.co.kr/wd/156657|https://static.wanted.co.kr/images/company/4701/5lrxqq40hgiow9re__1080_790.jpg|"• 주5일 근무제
• 4대 보험, 퇴직금, 연차휴가 등 법정 복리후생
• 경조사 지원(경조금 및 경조휴가 지급)
• 가정의달 문화 활동 지원(20만원 상품권)
• 여름 휴가비 지급(30만원)
• 기념일 선물(기프티콘 지급)
• 장기근속 포상제도(근속 포상금 및 포상휴가 지급)
• 인재추천 포상금
• 명절선물 지급
• 희망도서 구입 지원
• 넓고 안락한 사내 휴게실 이용(무료 간식/커피머신 이용 가능)
• 휴게실 다트 무료 이용 가능
• 당사 직영매장 이용 시 직원 할인
• 주택자금 대여"||생산 담당자|ㆍ지게차 면허 보유자|"ㆍ디지털전자다트 제품 생산 및 리퍼비시
ㆍ제품 생산 및 정비 준비작업 등"|양촌읍 확운리|https://static.wanted.co.kr/images/wdes/0_4.c524d1a9.jpg|522|"ㆍ고등학교 졸업 이상의 학력을 보유하신 분
ㆍ김포공장 (경기도 김포시 양촌읍 학운리) 출퇴근 가능자
ㆍ주말 출근 가능자
 * 분기별 2~3회 주말 근무가 필요할 수 있으며, 주말근무 시  평일 대체휴무 진행하고 있습니다."|156657
"• 벽돌.블럭기계 제작
•"|한보이엔지|https://www.wanted.co.kr/wd/155784|https://static.wanted.co.kr/images/company/42721/tppdg3kogw7cg2va__1080_790.jpg|"•주 5일 격일 근무
•모든 공휴일 휴무
상여금 년 100%"||범용선반||"• 선반가공
•"|경기도 의정부시 평화로 26(호원동)|https://static.wanted.co.kr/images/wdes/0_4.8fecee39.jpg|522|"• 경력5년이상
•"|155784
금속 3D프린팅 운용 및 적층 공정 엔지니어 채용 모집|알에프메탈|https://www.wanted.co.kr/wd/154885|https://static.wanted.co.kr/images/company/42496/x3i8beconuyfjjfb__1080_790.jpg|• 4대보험, 유연근무제, 중식 제공, 경조금, 주차지원||금속3D프린팅 적층 공정 엔지니어|"ㆍ금속 3D프린터 운영 경험자

ㆍ금속 부품 개발 프로세스 유경험자

ㆍDfAM 유경험자

ㆍMagics 유경험자

ㆍ전공 : 금속공학, 신소재·재료공학"|"담당업무


1) 금속 3D 프린팅 CAD 설계 및 서포트 장착 등의 전 처리

2) 적층 공정  CAM 생성

3) 장비 운용 및 장비 관리

4) 적층 공정 후처리




전형절차


ㆍ서류전형 ＞ 1차면접 ＞  임원면접 ＞ 최종합격


ㆍ면접일정은 추후 통보됩니다."|경기도 화성시 동탄순환대로 823 에이팩시티 1106호|https://static.wanted.co.kr/images/wdes/0_4.7c3c4124.jpg|522|"ㆍ학력 : 초대졸이상

ㆍ경력 : 경력무관"|154885
• 품질 검사원 1인|케이에스지티|https://www.wanted.co.kr/wd/153706|https://static.wanted.co.kr/images/company/34346/nc43rtktyefgi627__1080_790.jpg|"• 성과급
• 중식제공
• 명절비용 등 상여금"||품질 검사원 및 품질 보증 및 관리||"• 수입검사 , 출하검사 
• 계측기관리 , 공정검사 , 인증서 관리"|서울 구로구 디지털로 33길 48, 대륭포스트타워7차 B109|https://static.wanted.co.kr/images/wdes/0_4.ab11f3c1.jpg|522|"• 경력 우대
• 검사원의 경우 신입도 가능"|153706
"플레이타임그룹은 ?

어린이들은 놀이를 먹고 자랍니다. 

플레이타임그룹은 우리 아이들이 더 즐겁게 뛰어 놀며, 더 행복하고 똑똑하게 성장하는데 보탬이 되는

좋은 놀이 공간을 창조하는 일을 즐거움이자 특권으로 여기며 힘쓰고 있습니다."|플레이타임그룹|https://www.wanted.co.kr/wd/151749|https://static.wanted.co.kr/images/company/17360/zxxewpxaw2tehxj6__1080_790.jpg|"• 임직원 매장 서비스 (매장 방문 시 임직원 할인 및 무료 입장) 제공
• 기념일 선물 제공_ 금액 내 생일 선물 직접 선택 + 반반차
• 아이디어 포상 _사내 아이디어 경연 우수자 상금 지급
• 그 외  경조사 지원 등 다양한 복지 제도 지원

플레이타임그룹은 구성원의 더 나은 근무 환경을 위하여 지속적으로 다양한 복지를 늘려 나가고 있습니다."||콘텐트개발팀 팀원|"• 유관업무 경력자
• 관련 자격증 보유자
• 운전면허 보유자
• 가구 시공 및 AS 업무 경험자(1년 이상)
• 2D 프로그램 사용 가능자(캐드)"|"• 어린이 놀이기구/콘텐츠 개선 연구 개발
• 어린이 놀이기구 / 콘텐츠 제작 및 개선
• 외주사 제작 관리 및 시공 관리
• 자체 시공 설치 . 운영 관리
• 매장 설치 콘텐츠 시공 감리"|서울특별시 강남구 광평로51길|https://static.wanted.co.kr/images/wdes/0_4.631bbee9.png|522|"• 어린이 놀이기구/콘텐츠 연구개발/ 설치 업무 경력 5년 이상
• 대리 ~ 과장의 실무 역량이 있으신 분
• 어린이 놀이기구/ 콘텐츠 제작 및 개선 업무 경력
• 외주사 제작 관리 및 시공감리 외 자체 시공 설치 운영 경"|151749
"당사는 리빙 브랜드 매니지먼트 회사로서, 개별 브랜드가 장기적으로 창의성과 탁월함을 발휘하여 지속가능한 라이프 스타일 브랜드로 성장하도록 지원하는 사업모델을 구축중입니다. 당사와 함께 국내 리빙 디자인씬을 같이 선도해나가는데 가장 중요한 부분 중 하나가 ""생산관리""역량이라고 생각합니다. 저희가 꿈꾸는 비전을 하나씩 같이 이뤄나갈 분은 편하게 지원 부탁드리겠습니다."|파인우드리빙|https://www.wanted.co.kr/wd/151399|https://static.wanted.co.kr/images/company/9354/fdsqztvcsfkqipy3__1080_790.jpg|• 추후 논의||가구 생산관리 담당자|- AutoCAD 사용 가능자|"- 생산계획, BOM, 원가, 납기 및 재고관리
- 협력업체(공장) 및 생산 공정 관리
- QC/QA
- 제품 생산업무 (목제 반제품 조립, 가공, AS 등)
- 품질 가이드 교육 및 관리, 데이터화
- 생산관련 관리 업무 (발주, 구매 등)"|포천시 군내면 용정리 478-1|https://static.wanted.co.kr/images/wdes/0_4.6a167bee.png|522|"- 중급 이상 OS(엑셀) 및 문서 활용 능력 보유
- 동종업계 5년 이상 (가구 제품 생산관리 유경험)
- 운전 가능자"|151399
